step_time,total_stopped,total_wait_time
53041.0,24,813.0
53092.0,26,1696.0
53143.0,9,246.0
53194.0,9,440.0
53245.0,19,634.0
53296.0,27,1499.0
53347.0,4,151.0
53398.0,7,427.0
53449.0,17,442.0
53500.0,25,1311.0
53551.0,4,90.0
53602.0,19,527.0
53653.0,28,865.0
53704.0,25,1743.0
53755.0,4,174.0
53806.0,14,498.0
53857.0,17,525.0
53908.0,26,1307.0
53959.0,1,19.0
54010.0,4,136.0
54061.0,19,625.0
54112.0,25,1451.0
54163.0,3,133.0
54214.0,6,272.0
54265.0,22,647.0
54316.0,25,1569.0
54367.0,3,179.0
54418.0,3,260.0
54469.0,16,516.0
54520.0,24,1352.0
54571.0,2,95.0
54622.0,5,269.0
54673.0,29,822.0
54724.0,26,1755.0
54775.0,1,59.0
54826.0,3,139.0
54877.0,19,644.0
54928.0,25,1538.0
54979.0,7,195.0
55030.0,14,598.0
55081.0,21,704.0
55132.0,24,1609.0
55183.0,1,48.0
55234.0,3,49.0
55285.0,19,470.0
55336.0,25,1393.0
55387.0,2,91.0
55438.0,11,396.0
55489.0,25,859.0
55540.0,25,1747.0
55591.0,7,243.0
55642.0,8,373.0
55693.0,24,748.0
55744.0,27,1657.0
55795.0,6,222.0
55846.0,5,307.0
55897.0,29,997.0
55948.0,24,1915.0
55999.0,8,206.0
56050.0,14,648.0
56101.0,30,882.0
56152.0,25,1798.0
56203.0,3,113.0
56254.0,4,248.0
56305.0,27,705.0
56356.0,24,1618.0
56407.0,10,268.0
56458.0,18,783.0
56509.0,22,580.0
56560.0,24,1499.0
56611.0,1,44.0
56662.0,2,123.0
56713.0,20,547.0
56764.0,25,1433.0
56815.0,3,100.0
56866.0,12,393.0
56917.0,26,890.0
56968.0,24,1816.0
57019.0,1,34.0
57070.0,2,26.0
57121.0,28,795.0
57172.0,25,1696.0
57223.0,2,134.0
57274.0,6,293.0
57325.0,29,873.0
57376.0,25,1785.0
57427.0,6,167.0
57478.0,11,435.0
57529.0,18,494.0
57580.0,26,1376.0
57631.0,4,191.0
57682.0,8,343.0
57733.0,28,850.0
57784.0,26,1745.0
57835.0,2,161.0
57886.0,11,429.0
57937.0,21,779.0
57988.0,25,1622.0
58039.0,3,99.0
58090.0,3,241.0
58141.0,17,496.0
58192.0,25,1310.0
58243.0,7,230.0
58294.0,8,484.0
58345.0,18,653.0
58396.0,25,1472.0
58447.0,2,59.0
58498.0,11,307.0
58549.0,20,503.0
58600.0,26,1408.0
58651.0,3,99.0
58702.0,3,206.0
58753.0,28,800.0
58804.0,25,1702.0
58855.0,8,300.0
58906.0,9,480.0
58957.0,13,411.0
59008.0,25,1217.0
59059.0,3,190.0
59110.0,2,253.0
59161.0,19,675.0
59212.0,27,1520.0
59263.0,0,50.0
59314.0,4,274.0
59365.0,28,904.0
59416.0,25,1844.0
59467.0,3,126.0
59518.0,8,307.0
59569.0,25,842.0
59620.0,25,1718.0
59671.0,2,113.0
59722.0,7,304.0
59773.0,19,602.0
59824.0,25,1426.0
59875.0,5,166.0
59926.0,8,341.0
59977.0,21,559.0
60028.0,25,1480.0
60079.0,6,287.0
60130.0,11,604.0
60181.0,24,783.0
60232.0,24,1671.0
60283.0,2,97.0
60334.0,1,179.0
60385.0,24,662.0
60436.0,25,1518.0
60487.0,5,117.0
60538.0,11,395.0
60589.0,29,807.0
60640.0,24,1707.0
60691.0,5,194.0
60742.0,13,641.0
60793.0,19,561.0
60844.0,25,1442.0
60895.0,0,0.0
60946.0,4,85.0
60997.0,20,686.0
61048.0,24,1563.0
61099.0,1,45.0
61150.0,0,14.0
61201.0,22,632.0
61252.0,25,1600.0
61303.0,9,312.0
61354.0,14,653.0
61405.0,20,572.0
61456.0,25,1454.0
61507.0,3,123.0
61558.0,11,346.0
61609.0,19,673.0
61660.0,25,1475.0
61711.0,2,73.0
61762.0,10,247.0
61813.0,24,715.0
61864.0,25,1639.0
61915.0,3,123.0
61966.0,7,303.0
62017.0,12,437.0
62068.0,24,1043.0
62119.0,5,227.0
62170.0,11,558.0
62221.0,17,541.0
62272.0,25,1426.0
62323.0,8,268.0
62374.0,6,521.0
62425.0,25,745.0
62476.0,24,1674.0
62527.0,1,126.0
62578.0,5,258.0
62629.0,20,594.0
62680.0,25,1505.0
62731.0,1,103.0
62782.0,6,295.0
62833.0,26,714.0
62884.0,25,1676.0
62935.0,4,103.0
62986.0,7,181.0
63037.0,23,703.0
63088.0,24,1584.0
63139.0,2,182.0
